1716390195322660344,0,0.8067032654822887
1716390195322660344,1,1.4843971061481203
1716390195322660344,2,1.5169350643517117
1716390195322660344,3,2.118664614868987
1716390195322660344,4,2.1632731642820717
1716390195322660344,5,2.4696349422503543
1716390195322660344,6,3.2886922724026797
1716390195322660344,7,3.5563361757721172
1716390195322660344,8,3.8126769220582557
1716390195322660344,9,4.438668658426041
1716390195322660344,10,5.1918050775117095
1716390195322660344,11,5.428824960266058
