t_total, t_motor, t_cam_1, t_cam2, time_motor,motor_x,motor_y,time_cam,cam_x,cam_y
8.808072314,7.405536224,1.387293061,0.007603126,1724940136305876829,13500,9500,1724940137693158094,115,192
2.7406016,1.268724399,1.465854663,0.002370297,1724940138975689801,9500,3500,1724940140441603297,188,76
3.718562987,2.557043035,1.156259272,0.002083727,1724940143008647902,1500,15500,1724940144164906434,338,297
2.780764283,1.307827284,1.467113754,0.005132145,1724940145477127466,5500,9500,1724940146944222572,264,189
2.210699404,0.346473552,1.836019169,0.027081829,1724940147298883686,3500,9500,1724940149134997205,300,190
3.185167546,1.68923686,1.487488369,0.003385116,1724940150871101872,7500,17500,1724940152358576037,227,335
3.668811253,2.175832894,1.4705282,0.019369872,1724940154548479254,15500,7500,1724940156019029361,77,155
2.900232074,1.341854265,1.54858955,0.003710592,1724940157390796172,9500,13500,1724940158939403796,190,264
4.125861805,2.47841835,1.643180094,0.002696496,1724940161424737449,13500,1500,1724940163067917172,109,38
5.421947408,3.733567577,1.681087312,0.006613344,1724940166807044053,7500,19500,1724940168488124254,228,371
4.326857041,2.858147188,1.459527844,0.0051022,1724940171358316056,3500,5500,1724940172817846307,301,114
3.912082877,2.816620299,1.090236713,0.004178103,1724940175649835447,5500,19500,1724940176740073975,265,371
4.37412452,2.744427079,1.620513822,0.00276255,1724940179496747849,5500,5500,1724940181117257615,263,115
4.08185044,2.896185493,1.17591128,0.009189083,1724940184018044816,9500,19500,1724940185193939208,191,372
4.339918886,3.281942407,1.052610134,0.004486728,1724940188494532017,15500,3500,1724940189547144966,73,76
2.614857394,0.818192327,1.789100405,0.007008912,1724940190375338177,11500,5500,1724940192164441915,150,115
4.554813486,3.123024874,1.417256166,0.003181878,1724940195309924911,11500,21500,1724940196727161244,157,410
2.637549212,1.253470266,1.370329156,0.012247851,1724940197988505186,5500,17500,1724940199358828379,264,334
3.293454114,2.032445834,1.249449289,0.003395281,1724940201425390621,7500,7500,1724940202674819576,225,153
4.379276738,2.816231328,1.558780124,0.003350578,1724940205513288214,9500,21500,1724940207072052782,192,409
3.736200899,2.103330273,1.618671971,0.009957256,1724940209185473272,13500,11500,1724940210804374870,115,230
2.3650707,0.847511933,1.509441557,0.007384925,1724940211664697441,11500,7500,1724940213174139813,151,155
2.243324938,0.405869534,1.828614576,0.004525024,1724940213593948229,11500,9500,1724940215422557064,154,191
4.151935241,2.146849182,1.991847371,0.012557643,1724940217580486596,1500,17500,1724940219572331782,338,335
2.914605139,1.346131482,1.543882939,0.011518769,1724940220946494745,9500,17500,1724940222490358573,191,337
3.496998526,2.168620016,1.311549359,0.005263086,1724940224693546675,3500,7500,1724940226005092330,301,152
3.584471342,2.116011869,1.461453709,0.005147144,1724940228138619970,13500,15500,1724940229600072494,118,302
4.189027927,2.820412641,1.354403891,0.009407764,1724940232438584341,15500,1500,1724940233792991491,71,38
5.302383534,4.079355796,1.211701874,0.009017511,1724940237885929710,13500,21500,1724940239097638566,120,412
4.332430703,2.779996067,1.537784286,0.011466011,1724940241895856059,13500,7500,1724940243433713936,115,156
2.252786988,0.401808687,1.833687971,0.005289401,1724940243861159567,13500,5500,1724940245694889204,113,116
4.75868044,3.221016339,1.531313976,0.004906592,1724940248936708969,15500,21500,1724940250468020185,82,413
3.342838319,2.076768847,1.259253297,0.00462217,1724940252553202997,3500,21500,1724940253812453831,301,407
3.514453763,2.005809685,1.502628058,0.005011072,1724940255829803247,5500,11500,1724940257332429602,264,227
2.217172784,0.809648096,1.396455264,0.006544049,1724940258153138400,5500,15500,1724940259549571794,264,299
2.754552409,1.303133239,1.433516349,0.015081863,1724940260867787230,1500,9500,1724940262301350300,338,188
2.760237988,1.662145742,1.069959581,0.023541494,1724940263989747050,3500,17500,1724940265059681076,300,335
4.205584321,2.81429322,1.360038113,0.020362746,1724940267918516655,1500,3500,1724940269278563638,339,75
5.384323242,3.731012146,1.63777861,0.005215051,1724940273032910837,7500,21500,1724940274670733484,229,408
4.455241851,2.933763085,1.51049647,0.009737889,1724940277628673052,1500,7500,1724940279139145838,338,152
2.676316276,1.234462113,1.419436671,0.014676258,1724940280393025082,3500,1500,1724940281812488696,300,37
3.912271217,1.380828665,2.5031925,0.022214329,1724940283219807458,11500,1500,1724940285722996884,149,37
3.529471611,1.948366531,1.560432154,0.011436659,1724940287708591349,1500,5500,1724940289269005206,338,112
2.875587759,1.196898035,1.655821331,0.016712283,1724940290485238688,1500,11500,1724940292141041483,337,225
3.041465605,1.652388013,1.357517202,0.030142282,1724940293812811609,3500,3500,1724940295170330459,301,75
3.071473055,1.574264071,1.454845499,0.006704713,1724940296817433459,3500,11500,1724940298272255828,299,225
2.723112946,1.368900676,1.329205021,0.016221234,1724940299660433600,11500,11500,1724940300989625658,154,230
3.866908138,2.273503896,1.568675969,0.022324753,1724940303289696242,1500,1500,1724940304858350656,339,38
3.957678124,2.5396689,1.386197153,0.024778363,1724940307428640166,7500,13500,1724940308816284796,227,264
2.620939664,1.237467304,1.367790024,0.007836529,1724940310091305972,5500,7500,1724940311459098534,265,152
3.23475475,1.80575562,1.41421991,0.006924858,1724940313286269161,15500,9500,1724940314700485275,79,193
3.255297547,2.115544184,1.130019826,0.009161379,1724940316825236208,11500,19500,1724940317955299181,157,373
4.92323189,3.349354299,1.55633945,0.007219149,1724940321327016214,5500,3500,1724940322883360664,265,76
3.801892245,2.694810294,1.067884585,0.022185366,1724940325615375225,15500,15500,1724940326683232514,81,304
3.244166637,1.811942541,1.416555039,0.013496646,1724940328530762513,5500,13500,1724940329947313052,263,263
2.668429026,1.582578993,1.072553347,0.012124797,1724940331546300462,5500,21500,1724940332618853457,265,407
4.566571956,3.239103212,1.303544497,0.008465112,1724940335886814229,7500,5500,1724940337190346801,226,116
2.495122105,0.835116718,1.633502402,0.019028229,1724940338049743779,7500,9500,1724940339683286032,226,190
1.863773175,0.398842468,1.449409796,0.00882355,1724940340118790275,7500,11500,1724940341568181738,227,227
4.284260174,2.033998307,2.240618051,0.008369131,1724940343614518134,9500,1500,1724940345855131074,186,37
5.048506151,3.69503675,1.321241707,0.017823099,1724940349575384162,13500,19500,1724940350896622629,119,374
5.095876983,3.335791251,1.736328149,0.019225504,1724940354256640289,7500,3500,1724940355993007382,225,76
3.510725494,2.119393985,1.369409713,0.011883042,1724940358143609799,13500,13500,1724940359513030679,117,265
3.270363392,1.976575139,1.285719024,0.007431535,1724940361505196989,13500,3500,1724940362790906809,112,77
2.420839135,0.346577244,2.060648581,0.012961599,1724940363153504087,11500,3500,1724940365214123723,150,77
4.364766769,2.767011626,1.564645444,0.019792847,1724940368009203273,11500,17500,1724940369573847421,154,337
2.141712604,0.810760196,1.307533561,0.013944436,1724940370423060236,11500,13500,1724940371730588057,155,266
2.782579146,1.70702348,1.05384244,0.017312811,1724940373461938537,15500,5500,1724940374515862495,74,116
4.422593033,3.202812878,1.190083014,0.028789377,1724940377754413902,1500,19500,1724940378944492287,338,370
2.013494406,0.843712749,1.130059854,0.021607264,1724940379836799093,3500,15500,1724940380966904872,301,299
3.132407354,2.187939639,0.918635683,0.025251949,1724940383185490730,15500,17500,1724940384104121968,80,339
3.551635768,2.575321315,0.948390526,0.023053631,1724940386713259528,9500,5500,1724940387661712349,188,115
2.102079055,1.215854825,0.866103445,0.019424945,1724940388903732979,9500,11500,1724940389769821443,190,229
2.153814175,0.794646644,1.344899637,0.008078895,1724940390594688608,9500,7500,1724940391939588282,190,154
2.250474406,1.25689257,0.97329322,0.018741825,1724940393207819790,7500,1500,1724940394181111881,226,36
3.57550053,2.505092585,1.052505922,0.017265663,1724940396718723971,3500,13500,1724940397771250040,301,262
3.681212845,2.393247435,1.251243636,0.035540125,1724940400191880428,15500,19500,1724940401443163693,82,376
2.610632273,1.217328152,1.374986622,0.017560269,1724940402700401386,15500,13500,1724940404075422581,80,268
1.764904796,0.422407495,1.328758251,0.010655301,1724940404520076330,15500,11500,1724940405848801008,78,230
3.998125054,2.279852289,1.686201105,0.030465166,1724940408146759669,5500,1500,1724940409832990496,265,37
5.608099743,4.10956093,1.469913434,0.021531524,1724940413984436251,1500,21500,1724940415454357500,339,406
2.338442802,0.44874313,1.847266836,0.029342202,1724940415940570838,3500,19500,1724940417787814989,301,371
2.738554783,1.249035149,1.460702833,0.023695417,1724940419073291009,1500,13500,1724940420533989860,338,261
3.401353154,1.610376943,1.754071939,0.035064485,1724940422194062602,9500,9500,1724940423948139189,190,191
2.647858422,1.291477317,1.333670599,0.020846924,1724940425283494615,7500,15500,1724940426617160122,228,300
