t_total, t_motor, t_cam_1, t_cam2, time_motor,motor_x,motor_y,time_cam,cam_x,cam_y
2.887643553,2.424657857,0.460863392,0.001461257,1750335648441685230,2000,2000,1750335648902592159,169,10
2.161163104,1.648813936,0.510383697,0.001551978,1750335650553747839,10000,6000,1750335651064185850,79,55
1.413100215,0.821443548,0.589546418,0.001558738,1750335651888604875,10000,2000,1750335652478193626,80,10
3.222131059,2.696660127,0.523316073,0.001637662,1750335655177504660,2000,14000,1750335655700816918,167,141
1.497359853,0.821565884,0.673371151,0.001781531,1750335656525226373,2000,10000,1750335657198595951,167,98
3.09967522,2.702075082,0.395020045,0.001749475,1750335659903853711,10000,22000,1750335660298871348,82,227
3.043128414,2.562740104,0.474825814,0.004337124,1750335662865145420,6000,10000,1750335663339969605,124,99
2.12371147,1.636122422,0.485067099,0.001994271,1750335664982661638,6000,18000,1750335665467774218,124,184
4.077036502,3.512960867,0.559936835,0.003568807,1750335668984442298,14000,2000,1750335669544375911,35,10
2.97366653,2.453574394,0.517304524,0.002113251,1750335672002959370,14000,14000,1750335672520262746,37,143
2.790303632,2.337184977,0.4373453,0.014095802,1750335674861798872,2000,18000,1750335675299140505,167,183
2.836789918,2.342544622,0.487785601,0.003566102,1750335677659365995,14000,22000,1750335678147148540,37,229
1.295447068,0.82218771,0.469712218,0.003055554,1750335678974183447,14000,18000,1750335679443895350,38,187
1.52065677,0.934651294,0.578896863,0.003076109,1750335680387146479,10000,14000,1750335680966042305,81,142
2.3638495,1.878438613,0.479191484,0.005550541,1750335682848705828,2000,22000,1750335683327895034,167,225
4.137320934,3.633862873,0.498929804,0.003243403,1750335686969071832,14000,6000,1750335687468000877,35,55
1.338550132,0.81961701,0.514104406,0.00355651,1750335688293175353,14000,10000,1750335688807081280,36,99
2.855239504,2.335572207,0.515899918,0.003275255,1750335691147078506,2000,6000,1750335691662999238,168,54
1.463837119,0.941980592,0.516885776,0.004401517,1750335692609305572,6000,2000,1750335693126186051,124,10
2.213801878,1.754192504,0.455484316,0.003282514,1750335694886353311,10000,10000,1750335695341837961,80,100
3.060277547,2.566875754,0.484820477,0.007964657,1750335697913921797,6000,22000,1750335698398760737,125,226
2.206281126,1.631790832,0.569256009,0.004640718,1750335700116702840,6000,14000,1750335700686009811,124,141
2.117492198,1.632265544,0.480365309,0.00382197,1750335702324348110,6000,6000,1750335702804711623,124,54
3.021312554,2.569917321,0.446095301,0.004181205,1750335705379883969,10000,18000,1750335705825977567,81,185
