t_total, t_motor, t_cam_1, t_cam2, time_motor,motor_x,motor_y,time_cam,cam_x,cam_y
3.877383857,2.986972781,0.874894101,0.014722727,1724940944242230800,3500,7500,1724940945117100364,300,152
3.376829938,2.551657862,0.806394812,0.015362251,1724940947699576619,9500,19500,1724940948506085783,190,373
1.726652823,0.853549283,0.848694579,0.020875114,1724940949387542430,11500,15500,1724940950236274621,153,302
2.356947056,1.361561577,0.968852814,0.020537833,1724940951626375048,5500,21500,1724940952595158898,263,407
2.193529045,1.352826525,0.807615093,0.030597182,1724940953985528965,9500,15500,1724940954793149706,189,301
2.26414455,1.357107315,0.87089058,0.026929573,1724940956199811188,15500,9500,1724940957070489895,76,194
3.503067852,2.717451219,0.772558202,0.011770734,1724940959838984514,1500,3500,1724940960611552734,337,74
3.320093663,2.29129248,1.015651771,0.009008246,1724940962919203674,13500,7500,1724940963934850019,113,155
3.134717188,2.154487559,0.954740349,0.017137614,1724940966109921001,7500,17500,1724940967064661331,227,336
3.024614941,1.98938017,1.023857967,0.010101626,1724940969075898398,7500,7500,1724940970099753383,225,153
1.779351275,0.909031375,0.856198404,0.013573027,1724940971021144923,11500,3500,1724940971877387365,148,77
3.591655352,2.490212214,1.07699122,0.019648617,1724940974387680440,7500,15500,1724940975464728883,226,300
2.552535451,1.641546163,0.892814851,0.017124113,1724940977128516611,9500,7500,1724940978021342444,187,154
2.202052759,1.248315315,0.919025475,0.023939986,1724940979298882182,15500,3500,1724940980217901711,71,77
3.059080498,2.181332993,0.859294122,0.012570739,1724940982436834124,3500,5500,1724940983296116061,299,113
3.045700773,2.183055858,0.848889406,0.011342524,1724940985495859527,15500,7500,1724940986344765508,74,156
3.478083359,2.535864584,0.916648497,0.023190368,1724940988896771677,1500,9500,1724940989813437674,336,188
1.539411162,0.684395631,0.839650398,0.008177459,1724940990529953675,5500,9500,1724940991369595665,262,190
3.494288105,2.565973379,0.910597313,0.014001436,1724940993950276819,11500,21500,1724940994860855447,155,411
2.995494696,1.934608003,1.030810748,0.023084829,1724940996830056546,1500,17500,1724940997860851442,336,334
3.502611736,2.616652417,0.867731496,0.014993926,1724941000524151205,15500,13500,1724941001391855091,78,268
3.957469241,3.073146668,0.861106688,0.017132666,1724941004488744759,1500,1500,1724941005349966189,338,38
2.339973922,1.488995124,0.836369154,0.013689488,1724941006858089088,9500,3500,1724941007694452317,186,76
4.637465974,3.738653275,0.866203531,0.026282485,1724941011464010598,15500,21500,1724941012330208407,82,412
3.566755,2.724336458,0.821315861,0.018859588,1724941015084840310,3500,9500,1724941015906142597,299,190
3.29292822,2.176630871,1.086505426,0.025151438,1724941018120755146,15500,11500,1724941019207238109,77,231
2.714432855,1.704061438,0.979374244,0.022976993,1724941020946959890,11500,19500,1724941021926401412,155,374
1.940459325,1.014099761,0.886349647,0.012072344,1724941023022754878,5500,19500,1724941023909106507,263,371
2.240071477,1.376271044,0.845373553,0.017904987,1724941025300055233,11500,13500,1724941026145426730,152,266
1.884556205,0.915754116,0.924170781,0.043063757,1724941027087279792,15500,17500,1724941028011444313,79,340
2.618912446,1.714338669,0.856894664,0.035902122,1724941029783502254,7500,11500,1724941030640395863,225,228
2.321145539,1.355802301,0.945005804,0.014085861,1724941032054219549,13500,17500,1724941032999225038,116,339
1.52057302,0.454832778,1.026468851,0.030818671,1724941033488150701,15500,19500,1724941034514615367,80,376
