t_total, t_motor, t_cam_1, t_cam2, time_motor,motor_x,motor_y,time_cam,cam_x,cam_y
2.074059191,1.917982023,0.147989511,0.00280955,1750427267429714360,8000,22000,1750427267577698854,105,218
2.177618203,1.747276354,0.415259808,0.005373346,1750427269330052634,14000,14000,1750427269745309498,39,141
1.917087163,1.504009328,0.405440093,0.004523846,1750427271267754091,12000,22000,1750427271673183684,61,226
1.937250998,1.537286865,0.390993717,0.004333073,1750427273229443895,2000,22000,1750427273620433057,169,223
2.624086489,2.617696479,0.003460055,0.001848867,1750427276244527417,2000,8000,1750427276247973250,169,86
1.251338311,0.983197573,0.262440175,0.003757845,1750427277235357269,4000,6000,1750427277497782519,148,52
1.56470366,1.337176817,0.222747909,0.003413316,1750427278840774006,4000,4000,1750427279063499231,148,29
3.069587638,3.053793553,0.004285537,0.003521017,1750427282129585704,4000,20000,1750427282133870519,147,191
1.698418716,1.580052003,0.103023339,0.003321021,1750427283727059702,8000,12000,1750427283830068301,103,123
1.320424685,0.878259707,0.434399645,0.002583277,1750427284722231764,12000,8000,1750427285156586928,59,75
1.597707007,1.515888244,0.077284897,0.003597015,1750427286676685101,10000,16000,1750427286753953535,83,156
1.575332402,1.554686419,0.00429826,0.006964536,1750427288322376400,8000,8000,1750427288326677030,104,86
2.834641673,2.818518444,0.005616194,0.007442434,1750427291156445344,14000,22000,1750427291162105926,39,218
0.824751427,0.448809665,0.366749383,0.008036625,1750427291625064882,12000,20000,1750427291991812025,61,206
1.334863108,1.021810492,0.302659634,0.004362037,1750427293028652344,10000,22000,1750427293331306552,84,225
1.852288997,1.591923249,0.252974424,0.00482462,1750427294941469115,10000,18000,1750427295194433632,83,183
1.134185804,0.839799571,0.289030218,0.004516718,1750427296040720102,8000,20000,1750427296329752227,105,203
1.319364129,1.211889952,0.099465403,0.003890454,1750427297551337158,6000,18000,1750427297650830727,126,182
2.765184775,2.756596938,0.004355889,0.003458741,1750427300412568574,8000,4000,1750427300416921444,103,34
2.161598836,2.154126568,0.004147968,0.002906031,1750427302575309107,2000,14000,1750427302579452279,169,134
2.239379751,2.13007484,0.104555529,0.004374556,1750427304713192930,12000,6000,1750427304817791292,58,53
0.885735628,0.775027673,0.106427195,0.003503981,1750427305598494251,14000,2000,1750427305704959872,35,7
1.482058329,1.472960096,0.004597828,0.003921566,1750427307183030303,6000,4000,1750427307187625669,122,29
2.562391933,2.553528175,0.004585144,0.003809642,1750427309746921445,2000,16000,1750427309751505756,169,155
1.965712828,1.800428231,0.160414663,0.00418069,1750427311557406316,12000,14000,1750427311717841422,59,141
0.750416963,0.555583317,0.185883611,0.008485044,1750427312278566687,14000,12000,1750427312464420039,37,120
1.682123459,1.643343236,0.032451874,0.005434016,1750427314117518681,4000,12000,1750427314149971500,146,118
0.431607608,0.340283451,0.08639302,0.003951139,1750427314498020881,6000,12000,1750427314584413382,124,118
0.80219467,0.600616305,0.196900833,0.004045471,1750427315190426611,4000,14000,1750427315387363814,147,139
0.917265453,0.760577793,0.150324591,0.005490977,1750427316153940499,6000,14000,1750427316304307256,125,139
1.476884934,1.368234505,0.101598539,0.004866769,1750427317680628240,14000,16000,1750427317782201168,38,164
1.686371033,1.672950369,0.004842214,0.00786702,1750427319462157910,10000,8000,1750427319466993901,82,78
0.718475074,0.446124913,0.256789967,0.015155073,1750427319921800466,8000,6000,1750427320178587285,103,53
3.024895841,2.907890559,0.111008463,0.004692977,1750427323103357343,2000,20000,1750427323214365825,168,203
2.065445061,1.942720876,0.116603091,0.005645031,1750427325163585842,2000,10000,1750427325280235081,169,93
2.232387565,2.218841458,0.007057501,0.005768269,1750427327506311000,10000,20000,1750427327513412870,82,204
3.198578748,3.187563661,0.004687144,0.005057895,1750427330709201620,10000,4000,1750427330713895264,80,32
1.232865799,1.213255316,0.012858215,0.006367461,1750427331933994716,12000,10000,1750427331946865764,59,95
1.163888048,0.99338291,0.16452402,0.005638921,1750427332947331416,6000,10000,1750427333111899565,125,96
2.19163545,2.18203476,0.004168469,0.004732495,1750427335300698610,14000,20000,1750427335304862321,38,204
0.668041585,0.45213062,0.205508513,0.005012971,1750427335768135970,14000,18000,1750427335973643298,38,185
3.438258697,3.271035124,0.160574043,0.005966118,1750427339253109395,10000,2000,1750427339413705272,81,7
1.726497704,1.713078166,0.004601905,0.007925411,1750427341136839989,4000,10000,1750427341141438672,147,92
2.396909713,2.386605942,0.004366133,0.005210337,1750427343537240908,6000,22000,1750427343541604744,125,221
2.146276676,2.130496463,0.004238227,0.006044432,1750427345683508917,12000,12000,1750427345687742034,59,122
0.794886957,0.599362614,0.18484971,0.006212021,1750427346297951147,10000,14000,1750427346482855523,82,140
1.458066488,1.236554267,0.215023872,0.005701772,1750427347727333054,6000,8000,1750427347942335945,125,74
1.652417433,1.424978123,0.220646875,0.006394609,1750427349373800565,14000,10000,1750427349594447865,37,98
0.769404559,0.757533394,0.003634425,0.005570979,1750427350361472990,14000,6000,1750427350365103823,36,56
2.309462922,2.283010387,0.020263272,0.005774289,1750427352654435545,2000,2000,1750427352674743222,168,7
0.955337353,0.790188741,0.146015391,0.018786357,1750427353471328056,2000,4000,1750427353617342132,169,28
2.578939554,2.396152906,0.174651499,0.007285055,1750427356033497334,4000,16000,1750427356208148518,146,160
2.710097645,2.601171804,0.093450359,0.014576185,1750427358818873295,12000,4000,1750427358912322172,58,27
1.555306173,1.544358285,0.003967457,0.005723957,1750427360473842330,4000,8000,1750427360477807083,144,75
2.069119337,2.057193801,0.0042046,0.006926582,1750427362541919965,2000,18000,1750427362546121417,168,179
1.261940451,1.22503044,0.027815936,0.008732101,1750427363778776869,8000,14000,1750427363806591528,104,139
1.694092483,1.678184361,0.004185693,0.010896483,1750427365494861406,6000,6000,1750427365499041581,125,56
0.848402774,0.629757605,0.210497871,0.006963322,1750427366144942600,10000,6000,1750427366353599693,81,52
2.056804914,2.044396553,0.004433614,0.00729802,1750427368407127765,6000,16000,1750427368411562861,125,158
1.225881759,1.081760224,0.13269934,0.007699085,1750427369504678559,12000,18000,1750427369637423120,59,184
1.669307427,1.640251846,0.018650198,0.009906615,1750427371286319569,10000,10000,1750427371304970304,82,98
1.615982647,1.603627526,0.004291802,0.007091635,1750427372920614531,8000,18000,1750427372924904278,104,179
1.617495189,1.604410415,0.003841664,0.007983413,1750427374539139366,8000,10000,1750427374542977881,103,98
1.153025932,1.141223021,0.004351783,0.006680569,1750427375693331014,8000,16000,1750427375697678297,104,157
1.30623559,1.291066155,0.004695905,0.007678235,1750427376999891598,4000,22000,1750427377004594022,147,222
4.057597601,4.04490467,0.004048067,0.008124745,1750427381059051908,4000,2000,1750427381063095734,148,10
3.660263807,3.648709723,0.004037049,0.007039193,1750427384720865146,6000,20000,1750427384724896288,125,200
3.744419736,3.656574211,0.080082624,0.007290984,1750427388390422930,8000,2000,1750427388470503518,103,6
2.913873685,2.89649079,0.004303878,0.012233367,1750427391376171217,12000,16000,1750427391380474317,60,160
1.668105102,1.655554501,0.004220805,0.007323188,1750427393051577156,14000,8000,1750427393055777424,36,79
1.111513241,0.841785883,0.25868993,0.008829306,1750427393907471814,10000,12000,1750427394166160429,82,118
1.694687223,1.658938933,0.026846374,0.008219967,1750427395840538166,2000,6000,1750427395867388966,168,51
2.247015186,2.232552788,0.004319229,0.009669993,1750427398109594802,14000,4000,1750427398113911439,39,30
1.502618886,1.486742628,0.004740573,0.009395424,1750427399612746067,6000,2000,1750427399617479807,121,7
1.148778847,1.037589364,0.101223532,0.009169448,1750427400665658554,12000,2000,1750427400766907659,57,7
3.459658497,3.439348103,0.004115455,0.012267647,1750427404220712697,4000,18000,1750427404224822579,147,178
1.265196775,1.250090166,0.004293544,0.009483591,1750427405490242793,2000,12000,1750427405494547578,169,120
