t_total, t_motor, t_cam_1, t_cam2, time_motor,motor_x,motor_y,time_cam,cam_x,cam_y
1.818739253,1.125694774,0.689296751,0.002886498,1745835215020796339,7500,17500,1745835215710074756,117,179
1.783602005,1.329566566,0.450115659,0.002450597,1745835217048382612,11500,11500,1745835217498493012,68,110
2.664527272,2.093563138,0.568551481,0.001850809,1745835219595487289,1500,17500,1745835220164087307,172,179
2.822104674,2.335431038,0.481145765,0.003827523,1745835222503504218,13500,21500,1745835222984648668,46,228
1.070167662,0.468227623,0.598301735,0.003216735,1745835223457922594,11500,19500,1745835224056222292,70,205
2.234228053,1.674181823,0.555612826,0.001826902,1745835225739983468,9500,11500,1745835226295593702,92,110
2.779508748,2.220860961,0.55212506,0.002025084,1745835228524483333,15500,21500,1745835229076608190,24,229
2.58189616,2.093105158,0.485465621,0.002033954,1745835231174344601,3500,21500,1745835231659862684,166,224
24.65169088,4.347845937,20.291404184,0.005516667,1745835236018353071,13500,1500,1745835256309849865,55,65
2.031491204,1.496318063,0.531177972,0.002410671,1745835257813777881,5500,3500,1745835258344954464,141,28
2.525449012,2.098419594,0.422622032,0.00356936,1745835260447345654,15500,9500,1745835260870007926,22,86
1.906007832,1.340958327,0.560585028,0.003814208,1745835262220782530,11500,15500,1745835262781410909,70,157
18.03280015,3.030469407,14.99721246,0.004455885,1745835265817563722,5500,1500,1745835280814777941,129,61
4.517435473,3.974805062,0.529420809,0.010734672,1745835284797154068,15500,19500,1745835285326620581,22,206
1.558929172,1.054980412,0.485946056,0.016404078,1745835286395166220,9500,19500,1745835286881111517,94,203
3.606296175,3.369509898,0.227100499,0.003064274,1745835290273803550,13500,3500,1745835290500902068,40,28
1.50574176,1.054066709,0.445594354,0.005600852,1745835291559239016,7500,3500,1745835292004857036,116,28
1.538528364,1.283813694,0.24735999,0.00645821,1745835293295783488,1500,7500,1745835293543148700,174,59
3.068205113,2.447051163,0.616741397,0.003130366,1745835295999136207,1500,19500,1745835296615877271,170,203
3.366201165,2.917236297,0.444506336,0.003824949,1745835299537797654,15500,11500,1745835299982301656,22,111
1.565847368,0.938561162,0.610375134,0.015042615,1745835300926360801,11500,7500,1745835301536893710,67,61
2.528767453,2.028911777,0.490942999,0.007055665,1745835303589036197,11500,17500,1745835304079998121,70,181
1.309424021,0.818002509,0.482194764,0.007958042,1745835304916387682,7500,19500,1745835305398605927,117,203
2.821206342,2.218747173,0.592882482,0.004183222,1745835307631212823,13500,9500,1745835308224115860,42,86
1.396430538,0.8837094,0.505295571,0.005993717,1745835309114000455,11500,5500,1745835309619294804,67,35
2.455502134,2.004190827,0.444980984,0.003431251,1745835311632755804,1500,9500,1745835312077736140,171,83
1.9475234,1.828270427,0.114890494,0.003935373,1745835313910346212,7500,1500,1745835314025222984,116,28
3.05152837,2.59018962,0.455254442,0.00432848,1745835316621611244,11500,13500,1745835317076863242,68,134
1.808643456,1.2867431,0.512726552,0.003999502,1745835318374532049,13500,7500,1745835318887283490,41,61
2.544478092,2.213408685,0.324781324,0.004870343,1745835321106565338,1500,5500,1745835321431428290,172,33
1.049203404,0.8740523,0.169936136,0.004757825,1745835322311281068,3500,1500,1745835322481273352,165,28
2.642031568,2.054145398,0.577222923,0.008412055,1745835324542925558,3500,11500,1745835325120114036,164,109
2.505939435,2.280620551,0.212125615,0.012433354,1745835327412213361,11500,1500,1745835327624283162,65,28
3.146080869,2.564680571,0.570886344,0.008176669,1745835330204775524,15500,13500,1745835330775681182,22,135
2.729931076,2.103418987,0.618696601,0.005015915,1745835332890504740,5500,7500,1745835333509192322,140,60
3.586764831,2.979395244,0.597166036,0.005087859,1745835336499123149,1500,21500,1745835337096266056,170,226
1.435572214,0.826188431,0.602214693,0.006739188,1745835337928533203,5500,19500,1745835338530734452,140,203
2.435748123,1.880095183,0.545416058,0.009749778,1745835340418666735,13500,11500,1745835340964078088,43,111
1.57315864,0.935751429,0.629704054,0.004538162,1745835341913227469,9500,7500,1745835342542928875,92,61
1.069878784,0.892095582,0.169076688,0.008184614,1745835343440560754,11500,3500,1745835343609634683,66,28
2.979644493,2.365190496,0.603328123,0.010364421,1745835345984870287,1500,13500,1745835346588200947,171,132
2.321066523,1.643986436,0.668602204,0.00543928,1745835348246350247,9500,17500,1745835348914949118,92,181
1.468573673,0.884992816,0.577008681,0.005935211,1745835349806536646,11500,21500,1745835350383477477,71,228
1.942119674,1.276488575,0.652195199,0.0059746,1745835351673809811,9500,15500,1745835352326003103,93,158
2.744826553,2.214928074,0.521133897,0.007814255,1745835354553739853,3500,5500,1745835355074858066,165,34
2.651479644,2.219230089,0.422911506,0.005356284,1745835357306858760,15500,3500,1745835357729812487,22,28
2.771293675,2.464834367,0.295323306,0.010624496,1745835360200891856,1500,3500,1745835360496217662,172,28
2.367908833,1.802770667,0.553915055,0.006519883,1745835362315610851,7500,11500,1745835362869508926,116,110
1.923595156,1.294013071,0.622520159,0.006578549,1745835364173839872,5500,5500,1745835364796357328,141,34
2.20875734,1.683473497,0.495288078,0.021867739,1745835366496106117,3500,13500,1745835366991392233,165,132
1.588298015,1.053100647,0.511213795,0.020198543,1745835368070615785,9500,13500,1745835368581816709,92,134
2.284635473,1.68887756,0.584467099,0.009027411,1745835370293489336,7500,21500,1745835370877946546,117,226
2.438402349,1.682130495,0.740008668,0.015364301,1745835372570752558,5500,13500,1745835373310834983,140,133
1.579046784,0.819021075,0.737553556,0.020729735,1745835374147337415,5500,9500,1745835374884883897,140,85
1.873092018,1.288473082,0.576773308,0.006510885,1745835376195823002,7500,15500,1745835376772587884,116,157
7.438918154,3.113378397,4.3066006,0.018366209,1745835379897570701,15500,1500,1745835384204184726,22,28
1.731861963,1.279159952,0.43799017,0.012022781,1745835385504873749,9500,5500,1745835385942909604,91,35
1.70834231,1.177070236,0.51981363,0.010915051,1745835387134735217,3500,3500,1745835387654546476,165,28
2.834643641,2.358537719,0.46202447,0.007678321,1745835390031125154,15500,7500,1745835390493150032,22,62
3.093745933,2.575105388,0.506794572,0.011093344,1745835393077738305,3500,15500,1745835393584592505,165,155
1.251299955,0.359865445,0.877302114,0.011250989,1745835393958819747,5500,15500,1745835394836117417,140,156
1.072135665,0.474789006,0.581596989,0.014912783,1745835395326777126,3500,17500,1745835395908374930,165,180
3.316368739,2.738984192,0.567076497,0.008690259,1745835398664525551,13500,5500,1745835399231621029,41,35
2.54195146,2.350289728,0.180307597,0.010478103,1745835401593964597,1500,1500,1745835401774275656,168,28
2.006981797,1.415878263,0.568867546,0.020527699,1745835403202766541,7500,7500,1745835403771629977,115,61
1.553124794,0.819967396,0.715154227,0.014347412,1745835404616251873,3500,9500,1745835405331405008,165,84
2.985141802,2.329859767,0.638603052,0.013052132,1745835407680371695,13500,19500,1745835408318906082,45,206
1.585985519,0.819411027,0.734917796,0.030188253,1745835409153871047,13500,15500,1745835409888792695,44,159
1.751364519,1.161253207,0.575291946,0.013963887,1745835411082891365,7500,13500,1745835411658233662,116,133
1.89302639,1.334336129,0.545784272,0.011735259,1745835413008517942,3500,19500,1745835413554289270,164,203
3.065304571,2.457818339,0.597275416,0.008919238,1745835416026404859,3500,7500,1745835416623729015,165,60
2.729434834,2.096828757,0.613527929,0.011381047,1745835418737791059,5500,17500,1745835419351322451,140,180
