t_total, t_motor, t_cam_1, t_cam2, time_motor,motor_x,motor_y,time_cam,cam_x,cam_y
0.996748311,0.985444516,0.008755917,0.001864655,1750427099244228097,6000,14000,1750427099253031883,123,138
2.431268962,2.423817936,0.004345904,0.002577191,1750427101681136613,8000,2000,1750427101685478721,102,10
3.340982392,3.333612678,0.004374256,0.001851488,1750427105023672426,6000,18000,1750427105028042849,125,176
1.091900701,0.850677423,0.238168858,0.001784454,1750427105883485924,10000,22000,1750427106121651709,82,223
1.530271053,1.327107008,0.199939666,0.0019898,1750427107452267051,4000,16000,1750427107652207199,146,159
1.917752393,1.910440231,0.004740377,0.002131704,1750427109565569039,14000,20000,1750427109570300342,41,204
2.218021706,2.203938498,0.009642342,0.003848048,1750427111777272891,2000,22000,1750427111786958639,166,222
1.063957059,0.853651496,0.205159845,0.004511142,1750427112645534100,4000,18000,1750427112850742518,146,180
1.220681301,1.210143814,0.00779028,0.001852878,1750427114066802568,2000,12000,1750427114074589792,168,119
2.478072651,2.327747252,0.143632869,0.005607929,1750427116405587182,12000,2000,1750427116549269994,57,6
1.658794993,1.651739841,0.004245206,0.002106594,1750427118207630072,8000,10000,1750427118211870315,103,91
2.108717781,2.10118514,0.004132746,0.002922425,1750427120317207644,2000,20000,1750427120321324780,167,199
0.894685493,0.725224965,0.162154289,0.006704902,1750427121050395757,2000,16000,1750427121212548176,168,158
0.824895714,0.619301722,0.199041289,0.005109462,1750427121840569026,6000,16000,1750427122039654370,125,159
1.673138259,1.59216394,0.076753187,0.002978238,1750427123638623562,4000,8000,1750427123715428543,147,70
2.001117862,1.799514594,0.195939394,0.005195405,1750427125518812279,12000,16000,1750427125714748192,60,160
2.430374589,2.225132024,0.199907256,0.004527663,1750427127947379544,2000,6000,1750427128147287818,169,50
1.806979707,1.797667091,0.004627327,0.004360427,1750427129950247571,12000,4000,1750427129954882935,61,28
1.0579508,1.01414539,0.039577073,0.003790959,1750427130974147548,6000,4000,1750427131013723064,124,27
1.065980673,0.859463726,0.200869144,0.004670512,1750427131879397263,2000,8000,1750427132080320295,168,72
1.69794262,1.689448519,0.004348724,0.003307324,1750427133775660962,12000,8000,1750427133780006612,63,73
1.998471134,1.989847758,0.004514368,0.003686352,1750427135774412051,12000,18000,1750427135778924623,59,178
0.974469229,0.719175292,0.250025847,0.003880088,1750427136503452910,12000,14000,1750427136753478997,60,138
2.20703895,2.19726251,0.004101175,0.004949024,1750427138957043979,4000,4000,1750427138961143450,147,30
1.633646421,1.621272657,0.004983579,0.006786886,1750427140592087864,6000,12000,1750427140597074887,124,113
1.478090215,1.433685377,0.038075884,0.005640322,1750427142040998731,14000,10000,1750427142079051486,37,95
2.190610533,2.179935447,0.004219487,0.004183137,1750427144269076885,6000,20000,1750427144273292335,125,198
