t_total, t_motor, t_cam_1, t_cam2, time_motor,motor_x,motor_y,time_cam,cam_x,cam_y
2.748750027,2.176865826,0.564746596,0.005878271,1745917582212403704,10000,19000,1745917582777139893,90,196
2.392380832,1.854508393,0.531133069,0.004233886,1745917584641140914,2000,11000,1745917585172280909,185,100
2.668170654,2.218519432,0.44095636,0.00368443,1745917587401413675,12000,3000,1745917587842368609,60,28
1.85573968,1.349752456,0.501320567,0.001866659,1745917589199506167,16000,9000,1745917589700872714,22,79
1.25084739,1.219910318,0.028467902,0.001815494,1745917590924103709,16000,3000,1745917590952565648,22,28
4.118795604,3.679216525,0.436538806,0.002505725,1745917594634612504,2000,19000,1745917595071194625,183,194
1.33735321,0.825956007,0.508772128,0.002119322,1745917595900730564,6000,17000,1745917596409529340,135,172
1.268443132,0.820747269,0.443336034,0.003789966,1745917597239942013,6000,21000,1745917597683267232,137,220
3.869451074,3.767399629,0.09506569,0.003718634,1745917601458472956,2000,3000,1745917601553535721,186,28
3.076370351,2.495142627,0.576519585,0.003222641,1745917604059675326,4000,15000,1745917604636188152,160,148
2.22103132,1.680283275,0.537134798,0.003147142,1745917606320527296,6000,7000,1745917606857706372,136,53
1.332489923,0.822867669,0.506641073,0.002478466,1745917607684726391,10000,9000,1745917608191390853,87,79
1.033866701,0.357190332,0.673308804,0.002614019,1745917608552225005,12000,9000,1745917609225530976,62,79
2.277427481,1.66594171,0.602424636,0.004158666,1745917610899470076,14000,17000,1745917611501952489,41,175
1.858839933,1.156937712,0.694849614,0.002668204,1745917612669281614,8000,19000,1745917613364121357,112,196
3.541559491,3.014090777,0.520482384,0.004889822,1745917616383512468,2000,5000,1745917616903998816,185,28
2.923001016,2.324153308,0.590621394,0.003585007,1745917619238874367,14000,9000,1745917619829467816,37,80
1.40844785,0.864541961,0.53333883,0.003584358,1745917620705197773,16000,5000,1745917621238556010,22,29
3.749374552,3.180802362,0.563824107,0.004160239,1745917624423930143,4000,19000,1745917624987746027,161,195
2.768654321,2.061246964,0.700244769,0.003867188,1745917627058378641,2000,9000,1745917627758620151,185,76
3.037964438,2.308438004,0.723694051,0.005251428,1745917630071971717,12000,19000,1745917630795672083,65,198
2.629663212,2.071091215,0.553555046,0.004128092,1745917632873676075,2000,13000,1745917633427221639,185,124
3.301403999,2.776785477,0.51635082,0.005801736,1745917636211708845,16000,19000,1745917636728028239,22,200
3.469235633,3.278393285,0.180836003,0.006375913,1745917640016468814,14000,3000,1745917640197299706,35,28
2.377975386,1.682753096,0.68579177,0.004791565,1745917641896696687,16000,11000,1745917642582486272,22,104
1.424805192,0.806146433,0.613054169,0.004233183,1745917643396114047,12000,13000,1745917644009149365,63,127
2.580749524,2.076511814,0.493842203,0.006610614,1745917646094743815,2000,7000,1745917646588598480,184,52
1.73567385,1.165367755,0.561143571,0.005089949,1745917647766140941,8000,9000,1745917648327269234,111,78
3.034856118,2.419211131,0.608599212,0.00563985,1745917650756173993,8000,21000,1745917651364781835,111,221
3.862341747,3.346425677,0.507896808,0.004919378,1745917654720667347,4000,5000,1745917655228545451,160,28
2.755259987,2.127794033,0.617657772,0.005857143,1745917657366691103,8000,15000,1745917657984338116,111,150
1.532215147,0.811196213,0.710587983,0.009276911,1745917658803938733,8000,11000,1745917659514524512,111,103
1.553964529,0.875773251,0.672424244,0.004403977,1745917660401961995,6000,15000,1745917661074369257,135,148
1.869825512,0.798704392,1.064208621,0.005059228,1745917661880086461,6000,11000,1745917662944303324,135,102
1.781652328,1.328941608,0.446906244,0.005141412,1745917664279743399,2000,17000,1745917664726651217,183,171
21.696096392,2.977724649,18.709787637,0.006595226,1745917667712152242,6000,3000,1745917686421948620,133,28
4.465967073,3.96740679,0.48128744,0.011175017,1745917690402907765,14000,21000,1745917690884193076,42,222
3.933875622,3.536602661,0.390544551,0.005892643,1745917694433106794,6000,5000,1745917694823650753,136,28
2.685392022,2.183495899,0.494360778,0.006986666,1745917697017638049,2000,15000,1745917697511998290,183,147
1.840845669,1.297681891,0.53727693,0.005062895,1745917698820174411,4000,21000,1745917699357494544,160,218
3.113053393,2.527124478,0.57693174,0.007577251,1745917701891606188,6000,9000,1745917702468723463,135,78
1.343838651,0.831673303,0.506863196,0.004743715,1745917703308843708,10000,7000,1745917703815704127,85,53
3.408782966,2.886433358,0.502179358,0.015941195,1745917706712408792,10000,21000,1745917707214587187,89,220
2.355701393,1.770358045,0.577813393,0.006033086,1745917709002618441,6000,13000,1745917709580432704,135,126
1.077294553,0.47256998,0.595722081,0.007254644,1745917710062787739,4000,11000,1745917710658532246,161,101
2.257742708,1.779755184,0.469699616,0.00770623,1745917712446662874,12000,17000,1745917712916360175,64,174
