t_total, t_motor, t_cam_1, t_cam2, time_motor,motor_x,motor_y,time_cam,cam_x,cam_y
1.098671336,0.844692248,0.247285524,0.00607892,1750426902107988385,10000,8000,1750426902355269446,80,75
1.531099438,1.304860718,0.220376217,0.00519051,1750426903668176362,4000,14000,1750426903888552524,145,140
2.691590022,2.6818222,0.004136736,0.005307154,1750426906576194803,14000,2000,1750426906580326112,34,11
3.165531157,3.151136579,0.004144736,0.005856487,1750426909742164830,2000,16000,1750426909746304233,167,157
2.154670868,2.142086257,0.004294194,0.007723197,1750426911896397897,14000,14000,1750426911900690628,40,141
1.586045925,1.395222878,0.183250955,0.006195421,1750426913305636574,8000,20000,1750426913488883733,103,204
1.236592003,1.102642695,0.125501691,0.008071316,1750426914599643057,14000,18000,1750426914725186209,37,184
2.558035465,2.547398907,0.004454579,0.005713663,1750426917282236318,8000,6000,1750426917286691045,102,55
3.022869226,3.003334285,0.004807715,0.009969826,1750426920300839475,2000,20000,1750426920305645505,167,200
2.210407538,2.165871769,0.035493668,0.006976305,1750426922483971417,14000,22000,1750426922519466067,37,227
2.789518582,2.77708873,0.004205313,0.006410956,1750426925305968977,14000,8000,1750426925310185696,35,79
2.638235934,2.625898318,0.00434792,0.007379515,1750426927943486713,6000,20000,1750426927947831540,124,200
1.067558395,0.867271947,0.191783915,0.0073055,1750426928824091261,10000,16000,1750426929015920396,81,161
0.921802286,0.725282304,0.179207559,0.016605837,1750426929749857078,6000,14000,1750426929929067396,124,139
1.62449523,1.612828846,0.004337791,0.006814186,1750426931559985619,4000,22000,1750426931564318985,147,222
3.732910008,3.715936195,0.004266277,0.0092049,1750426935291195480,8000,4000,1750426935295449608,101,32
0.767868594,0.590762287,0.16932869,0.007075864,1750426935897555702,10000,2000,1750426936066882892,79,7
3.254733971,3.242297458,0.004226224,0.007564737,1750426939317403508,8000,18000,1750426939321626046,103,180
1.71051758,1.695099836,0.004415477,0.006386927,1750426941029347481,4000,10000,1750426941033760755,146,99
1.49424811,1.479585135,0.004286741,0.007218269,1750426942524324806,12000,12000,1750426942528602455,61,119
2.318879109,2.196134995,0.110238082,0.008808549,1750426944736015320,4000,2000,1750426944846252513,147,6
4.101894108,4.090740433,0.00405801,0.006646421,1750426948946615004,6000,22000,1750426948950661292,124,222
0.675605338,0.663711928,0.00426091,0.007107925,1750426949622220194,10000,22000,1750426949626477141,84,225
2.105844518,2.091309474,0.004325372,0.009081378,1750426951727498711,8000,12000,1750426951731806009,102,122
1.047137242,0.845738629,0.192326956,0.008643689,1750426952587491449,4000,8000,1750426952779856941,146,75
0.781196701,0.609038255,0.162592732,0.009047287,1750426953398637626,2000,6000,1750426953561269023,168,52
1.050029752,0.846921356,0.194044424,0.008479603,1750426954418300724,6000,10000,1750426954612345018,123,97
1.399428001,1.331262126,0.059091106,0.008713892,1750426955954261544,14000,10000,1750426956013352631,35,97
1.663156863,1.458003033,0.194623906,0.010069422,1750426957481963790,6000,8000,1750426957676585899,124,74
1.098683889,1.083476936,0.004266228,0.009253968,1750426958772191817,12000,6000,1750426958776455767,62,52
3.394712939,3.378924148,0.004301172,0.010610241,1750426962167445845,8000,22000,1750426962171743702,103,222
0.725816417,0.711843862,0.004122141,0.009083791,1750426962896664463,12000,22000,1750426962900783438,62,226
0.656744097,0.442462193,0.198295655,0.015050502,1750426963355309860,14000,20000,1750426963553617608,37,206
1.564256646,1.551089433,0.004321506,0.008479146,1750426965120491092,14000,12000,1750426965124808116,36,122
2.621081631,2.606556942,0.003828892,0.008895912,1750426967742267791,2000,2000,1750426967746087147,165,8
