19220,15176,99,230,0, 0
19220,15176,99,230,0, 0
19220,15176,99,228,0, -2
19220,15069,99,228,0, 0
19220,15069,99,228,0, 0
19220,15069,99,228,0, 0
19220,15069,99,228,0, 0
19220,15069,99,228,0, 0
19220,15069,99,227,0, -1
19220,15015,99,227,0, 0
19220,15015,99,227,0, 0
19220,15015,99,227,0, 0
19220,15015,99,227,0, 0
19220,15015,99,227,0, 0
19220,15015,98,226,-1, -1
19274,14961,98,226,0, 0
19274,14961,98,226,0, 0
19274,14961,98,226,0, 0
19274,14961,98,226,0, 0
19274,14961,98,226,0, 0
19274,14961,98,224,0, -2
19274,14854,98,224,0, 0
19274,14854,98,224,0, 0
19274,14854,98,224,0, 0
19274,14854,98,224,0, 0
19274,14854,98,223,0, -1
19274,14800,98,223,0, 0
19274,14800,98,223,0, 0
19274,14800,98,223,0, 0
19274,14800,98,223,0, 0
19274,14800,98,221,0, -2
19274,14693,98,221,0, 0
19274,14693,98,221,0, 0
19274,14693,98,221,0, 0
19274,14693,98,220,0, -1
19274,14639,98,220,0, 0
19274,14639,98,220,0, 0
19274,14639,98,220,0, 0
19274,14639,98,220,0, 0
19274,14639,98,219,0, -1
19274,14585,98,219,0, 0
19274,14585,98,219,0, 0
19274,14585,98,219,0, 0
19274,14585,98,219,0, 0
19274,14585,98,219,0, 0
19274,14585,98,217,0, -2
19274,14478,98,217,0, 0
19274,14478,98,217,0, 0
19274,14478,98,217,0, 0
19274,14478,98,217,0, 0
19274,14478,98,217,0, 0
19274,14478,98,216,0, -1
19274,14424,98,216,0, 0
19274,14424,98,216,0, 0
19274,14424,98,216,0, 0
19274,14424,98,216,0, 0
19274,14424,98,215,0, -1
19274,14371,98,215,0, 0
19274,14371,98,215,0, 0
19274,14371,98,215,0, 0
19274,14371,98,215,0, 0
19274,14371,98,215,0, 0
19274,14371,98,213,0, -2
19274,14263,98,213,0, 0
19274,14263,98,213,0, 0
19274,14263,98,213,0, 0
19274,14263,98,212,0, -1
19274,14210,98,212,0, 0
19274,14210,98,212,0, 0
19274,14210,98,212,0, 0
19274,14210,98,212,0, 0
19274,14210,98,210,0, -2
19274,14102,98,210,0, 0
19274,14102,98,210,0, 0
19274,14102,98,210,0, 0
19274,14102,98,210,0, 0
19274,14102,98,209,0, -1
19274,14049,98,209,0, 0
19274,14049,98,209,0, 0
19274,14049,98,209,0, 0
19274,14049,98,208,0, -1
19274,13995,98,208,0, 0
19274,13995,98,208,0, 0
19274,13995,98,208,0, 0
19274,13995,98,208,0, 0
19274,13995,98,208,0, 0
19274,13995,97,201,-1, -7
19328,13619,97,201,0, 0
19328,13619,97,199,0, -2
19328,13512,97,199,0, 0
19328,13512,97,199,0, 0
19328,13512,97,199,0, 0
19328,13512,97,198,0, -1
19328,13458,97,198,0, 0
19328,13458,97,198,0, 0
19328,13458,97,198,0, 0
19328,13458,97,197,0, -1
19328,13405,97,197,0, 0
19328,13405,97,197,0, 0
19328,13405,97,197,0, 0
19328,13405,97,197,0, 0
19328,13405,97,195,0, -2
19328,13297,97,195,0, 0
19328,13297,97,195,0, 0
19328,13297,97,195,0, 0
19328,13297,97,195,0, 0
19328,13297,97,194,0, -1
19328,13244,97,194,0, 0
19328,13244,97,194,0, 0
19328,13244,97,194,0, 0
19328,13244,97,194,0, 0
19328,13244,97,194,0, 0
19328,13244,97,192,0, -2
19328,13136,97,192,0, 0
19328,13136,97,192,0, 0
19328,13136,97,192,0, 0
19328,13136,97,191,0, -1
19328,13083,97,191,0, 0
19328,13083,97,191,0, 0
19328,13083,97,191,0, 0
19328,13083,97,190,0, -1
19328,13029,97,190,0, 0
19328,13029,97,190,0, 0
19328,13029,97,190,0, 0
19328,13029,97,190,0, 0
19328,13029,96,183,-1, -7
19382,12653,96,181,0, -2
19382,12546,96,181,0, 0
19382,12546,96,181,0, 0
19382,12546,96,181,0, 0
19382,12546,96,180,0, -1
19382,12492,96,180,0, 0
19382,12492,96,180,0, 0
19382,12492,96,180,0, 0
19382,12492,96,180,0, 0
19382,12492,96,180,0, 0
19382,12492,96,179,0, -1
19382,12439,96,179,0, 0
19382,12439,96,179,0, 0
19382,12439,96,179,0, 0
19382,12439,96,177,0, -2
19382,12331,96,177,0, 0
19382,12331,96,177,0, 0
19382,12331,96,177,0, 0
19382,12331,96,177,0, 0
19382,12331,96,176,0, -1
19382,12278,96,176,0, 0
19382,12278,96,176,0, 0
19382,12278,96,176,0, 0
19382,12278,96,176,0, 0
19382,12278,96,174,0, -2
19382,12170,96,174,0, 0
19382,12170,96,174,0, 0
19382,12170,96,174,0, 0
19382,12170,96,173,0, -1
19382,12117,96,173,0, 0
19382,12117,96,173,0, 0
19382,12117,96,173,0, 0
19382,12117,96,173,0, 0
19382,12117,96,173,0, 0
19382,12117,96,172,0, -1
19382,12063,96,172,0, 0
19382,12063,96,172,0, 0
19382,12063,96,172,0, 0
19382,12063,96,172,0, 0
19382,12063,96,172,0, 0
19382,12063,95,165,-1, -7
19436,11687,95,163,0, -2
19436,11580,95,163,0, 0
19436,11580,95,163,0, 0
19436,11580,95,163,0, 0
19436,11580,95,162,0, -1
19436,11526,95,162,0, 0
19436,11526,95,162,0, 0
19436,11526,95,162,0, 0
19436,11526,95,162,0, 0
19436,11526,95,162,0, 0
19436,11526,95,162,0, 0
19436,11526,95,161,0, -1
19436,11473,95,161,0, 0
19436,11473,95,161,0, 0
19436,11473,95,161,0, 0
19436,11473,95,159,0, -2
19436,11365,95,159,0, 0
19436,11365,95,159,0, 0
19436,11365,95,159,0, 0
19436,11365,95,159,0, 0
19436,11365,95,158,0, -1
19436,11312,95,158,0, 0
19436,11312,95,158,0, 0
19436,11312,95,158,0, 0
19436,11312,95,158,0, 0
19436,11312,95,158,0, 0
19436,11312,95,158,0, 0
19436,11312,95,156,0, -2
19436,11204,95,156,0, 0
19436,11204,95,156,0, 0
19436,11204,95,155,0, -1
19436,11151,95,155,0, 0
19436,11151,95,155,0, 0
19436,11151,95,155,0, 0
19436,11151,95,155,0, 0
19436,11097,95,154,0, 0
19436,11097,95,154,0, 0
19436,11097,95,154,0, 0
19436,11097,95,154,0, 0
19436,11097,95,154,0, 0
19436,10990,95,152,0, 0
19436,10990,95,152,0, 0
19436,10990,95,152,0, 0
19436,10990,95,152,0, 0
19436,10990,94,151,-1, -1
19490,10936,94,151,0, 0
19490,10936,94,151,0, 0
19490,10936,94,151,0, 0
19490,10936,94,150,0, -1
19490,10882,94,150,0, 0
19490,10882,94,150,0, 0
19490,10882,94,150,0, 0
19490,10882,94,150,0, 0
19490,10882,94,148,0, -2
19490,10775,94,148,0, 0
19490,10775,94,148,0, 0
19490,10775,94,148,0, 0
19490,10775,94,147,0, -1
19490,10721,94,147,0, 0
19490,10721,94,147,0, 0
19490,10721,94,147,0, 0
19490,10721,94,147,0, 0
19490,10721,94,145,0, -2
19490,10614,94,145,0, 0
19490,10614,94,145,0, 0
19490,10614,94,144,0, -1
19490,10560,94,144,0, 0
19490,10560,94,144,0, 0
19490,10560,94,144,0, 0
19490,10560,94,144,0, 0
19490,10560,94,144,0, 0
19490,10560,94,143,0, -1
19490,10507,94,143,0, 0
19490,10507,94,143,0, 0
19490,10507,94,143,0, 0
19490,10507,94,143,0, 0
19490,10507,94,143,0, 0
19490,10507,94,143,0, 0
19490,10507,94,141,0, -2
19490,10399,94,141,0, 0
19490,10399,94,141,0, 0
19490,10399,94,141,0, 0
19490,10399,94,140,0, -1
19490,10346,94,140,0, 0
19490,10346,94,140,0, 0
19490,10346,94,140,0, 0
19490,10346,94,140,0, 0
19490,10346,94,140,0, 0
19490,10346,94,139,0, -1
19490,10292,94,139,0, 0
19490,10292,94,139,0, 0
19490,10292,94,139,0, 0
19490,10292,94,139,0, 0
19490,10292,94,139,0, 0
19490,10292,94,139,0, 0
19490,10292,94,139,0, 0
19490,10292,94,139,0, 0
19490,10292,94,137,0, -2
19490,10185,94,137,0, 0
19490,10185,94,137,0, 0
19490,10185,94,137,0, 0
19490,10185,94,137,0, 0
19490,10185,94,137,0, 0
19490,10185,94,137,0, 0
19490,10185,94,136,0, -1
19490,10131,94,136,0, 0
19490,10131,94,136,0, 0
19490,10131,94,136,0, 0
19490,10131,94,136,0, 0
19490,10131,94,134,0, 0
19490,10024,94,134,0, 0
19490,10024,94,134,0, 0
19490,10024,94,134,0, 0
19490,10024,94,134,0, 0
19490,10024,93,133,-1, -1
19544,9970,93,133,0, 0
19544,9970,93,133,0, 0
19544,9970,93,133,0, 0
19544,9970,93,133,0, 0
19544,9970,93,133,0, 0
19544,9916,93,132,0, 0
19544,9916,93,132,0, 0
19544,9916,93,132,0, 0
19544,9916,93,130,0, -2
19544,9809,93,130,0, 0
19544,9809,93,130,0, 0
19544,9809,93,130,0, 0
19544,9809,93,129,0, -1
19544,9755,93,129,0, 0
19544,9755,93,129,0, 0
19544,9755,93,129,0, 0
19544,9755,93,129,0, 0
19544,9755,93,127,0, -2
19544,9648,93,127,0, 0
19544,9648,93,127,0, 0
19544,9648,93,127,0, 0
19544,9648,93,127,0, 0
19544,9648,93,126,0, -1
19544,9594,93,126,0, 0
19544,9594,93,126,0, 0
19544,9594,93,126,0, 0
19544,9594,93,125,0, -1
19544,9541,93,125,0, 0
19544,9541,93,125,0, 0
19544,9541,93,125,0, 0
19544,9541,93,125,0, 0
19544,9541,93,123,0, -2
19544,9433,93,123,0, 0
19544,9433,93,123,0, 0
19544,9433,93,123,0, 0
19544,9433,93,122,0, -1
19544,9380,93,122,0, 0
19544,9380,93,122,0, 0
19544,9380,93,122,0, 0
19544,9380,93,122,0, 0
19544,9380,93,122,0, 0
19544,9380,93,121,0, -1
19544,9326,93,121,0, 0
19544,9326,93,121,0, 0
19544,9326,93,121,0, 0
19544,9326,93,121,0, 0
19544,9326,93,119,0, -2
19544,9219,93,119,0, 0
19544,9219,93,119,0, 0
19544,9219,93,119,0, 0
19544,9219,93,118,0, -1
19544,9165,93,118,0, 0
19544,9165,93,118,0, 0
19544,9165,93,118,0, 0
19544,9165,93,118,0, 0
19544,9165,93,116,0, -2
19544,9058,93,116,0, 0
19544,9058,93,116,0, 0
19544,9058,93,116,0, 0
19544,9058,93,115,0, -1
19544,9004,93,115,0, 0
19544,9004,93,115,0, 0
19544,9004,93,115,0, 0
19544,9004,93,115,0, 0
19544,9004,93,115,0, 0
19544,9004,92,114,-1, -1
19598,8950,92,114,0, 0
19598,8950,92,114,0, 0
19598,8950,92,114,0, 0
19598,8950,92,114,0, 0
19598,8950,92,114,0, 0
19598,8950,92,114,0, 0
19598,8950,92,112,0, -2
19598,8843,92,112,0, 0
19598,8843,92,112,0, 0
19598,8843,92,111,0, -1
19598,8789,92,111,0, 0
19598,8789,92,111,0, 0
19598,8789,92,110,0, -1
19598,8736,92,110,0, 0
19598,8736,92,110,0, 0
19598,8736,92,110,0, 0
19598,8736,92,108,0, -2
19598,8628,92,108,0, 0
19598,8628,92,108,0, 0
19598,8628,92,108,0, 0
19598,8628,92,107,0, -1
19598,8575,92,107,0, 0
19598,8575,92,107,0, 0
19598,8575,92,107,0, 0
19598,8575,92,107,0, 0
19598,8575,92,105,0, -2
19598,8467,92,105,0, 0
19598,8467,92,105,0, 0
19598,8467,92,105,0, 0
19598,8467,92,105,0, 0
19598,8467,92,105,0, 0
19598,8467,92,104,0, -1
19598,8414,92,104,0, 0
19598,8414,92,104,0, 0
19598,8414,92,104,0, 0
19598,8414,92,104,0, 0
19598,8414,92,103,0, -1
19598,8360,92,103,0, 0
19598,8360,92,103,0, 0
19598,8360,92,103,0, 0
19598,8360,92,103,0, 0
19598,8360,92,103,0, 0
19598,8360,92,101,0, -2
19598,8253,92,101,0, 0
19598,8253,92,101,0, 0
19598,8253,92,101,0, 0
19598,8253,92,100,0, -1
19598,8199,92,100,0, 0
19598,8199,92,100,0, 0
19598,8199,92,100,0, 0
19598,8199,92,98,0, -2
19598,8092,92,98,0, 0
19598,8092,92,98,0, 0
19598,8092,92,98,0, 0
19598,8092,92,97,0, -1
19598,8038,92,97,0, 0
19598,8038,92,97,0, 0
19598,8038,92,97,0, 0
19598,8038,92,97,0, 0
19598,8038,91,96,-1, -1
19652,7984,91,96,0, 0
19652,7984,91,96,0, 0
19652,7984,91,96,0, 0
19652,7984,91,96,0, 0
19652,7984,91,94,0, -2
19652,7877,91,94,0, 0
19652,7877,91,94,0, 0
19652,7877,91,94,0, 0
19652,7877,91,94,0, 0
19652,7877,91,93,0, -1
19652,7823,91,93,0, 0
19652,7823,91,93,0, 0
19652,7823,91,93,0, 0
19652,7823,91,93,0, 0
19652,7823,91,92,0, -1
19652,7770,91,92,0, 0
19652,7770,91,92,0, 0
19652,7770,91,92,0, 0
19652,7770,91,92,0, 0
19652,7770,91,92,0, 0
19652,7770,91,90,0, -2
19652,7662,91,90,0, 0
19652,7662,91,90,0, 0
19652,7662,91,89,0, -1
19652,7609,91,89,0, 0
19652,7609,91,89,0, 0
19652,7609,91,89,0, 0
19652,7609,91,89,0, 0
19652,7609,91,89,0, 0
19652,7609,91,87,0, -2
19652,7501,91,87,0, 0
19652,7501,91,87,0, 0
19652,7501,91,86,0, -1
19652,7448,91,86,0, 0
19652,7448,91,86,0, 0
19652,7448,91,86,0, 0
19652,7448,91,86,0, 0
19652,7448,91,86,0, 0
19652,7448,91,85,0, -1
19652,7394,91,85,0, 0
19652,7394,91,85,0, 0
19652,7394,91,85,0, 0
19652,7394,91,83,0, -2
19652,7287,91,83,0, 0
19652,7287,91,83,0, 0
19652,7287,91,83,0, 0
19652,7287,91,82,0, -1
19652,7233,91,82,0, 0
19652,7233,91,82,0, 0
19652,7233,91,82,0, 0
19652,7233,91,82,0, 0
19652,7179,91,81,0, 0
19652,7179,91,81,0, 0
19652,7179,91,81,0, 0
19652,7179,91,81,0, 0
19652,7179,91,81,0, 0
19652,7179,91,79,0, -2
19652,7072,91,79,0, 0
19652,7072,91,79,0, 0
19652,7072,90,78,-1, -1
19706,7018,90,78,0, 0
19706,7018,90,78,0, 0
19706,7018,90,78,0, 0
19706,7018,90,78,0, 0
19706,7018,90,78,0, 0
19706,7018,90,76,0, -2
19706,6911,90,76,0, 0
19706,6911,90,76,0, 0
19706,6911,90,76,0, 0
19706,6911,90,75,0, -1
19706,6857,90,75,0, 0
19706,6857,90,75,0, 0
19706,6857,90,75,0, 0
19706,6857,90,75,0, 0
19706,6857,90,74,0, -1
19706,6804,90,74,0, 0
19706,6804,90,74,0, 0
19706,6804,90,74,0, 0
19706,6804,90,74,0, 0
19706,6804,90,72,0, -2
19706,6696,90,72,0, 0
19706,6696,90,72,0, 0
19706,6696,90,72,0, 0
19706,6696,90,72,0, 0
19706,6696,90,71,0, -1
19706,6643,90,71,0, 0
19706,6643,90,71,0, 0
19706,6643,90,71,0, 0
19706,6643,90,71,0, 0
19706,6643,90,71,0, 0
19706,6643,90,69,0, -2
19706,6535,90,69,0, 0
19706,6535,90,69,0, 0
19706,6535,90,69,0, 0
19706,6535,90,68,0, -1
19706,6481,90,68,0, 0
19706,6481,90,68,0, 0
19706,6481,90,68,0, 0
19706,6481,90,67,0, -1
19706,6428,90,67,0, 0
19706,6428,90,67,0, 0
19706,6428,90,67,0, 0
19706,6428,90,67,0, 0
19706,6428,90,67,0, 0
19706,6428,90,65,0, -2
19706,6320,90,65,0, 0
19706,6320,90,64,0, -1
19706,6267,90,64,0, 0
19706,6267,90,64,0, 0
19706,6267,90,64,0, 0
19706,6267,90,63,0, -1
19706,6213,90,63,0, 0
19706,6213,90,63,0, 0
19706,6213,90,63,0, 0
19706,6213,90,63,0, 0
19706,6213,90,61,0, -2
19706,6106,90,61,0, 0
19706,6106,90,61,0, 0
19706,6052,90,60,0, 0
19706,6052,90,60,0, 0
19706,6052,90,60,0, 0
19706,6052,90,60,0, 0
19706,6052,90,60,0, 0
19706,6052,89,53,-1, -7
19760,5676,89,51,0, -2
19760,5569,89,51,0, 0
19760,5569,89,51,0, 0
19760,5569,89,51,0, 0
19760,5569,89,50,0, -1
19760,5515,89,50,0, 0
19760,5515,89,50,0, 0
19760,5515,89,50,0, 0
19760,5515,89,50,0, 0
19760,5515,89,50,0, 0
19760,5515,89,50,0, 0
19760,5515,89,50,0, 0
19760,5515,89,50,0, 0
19760,5515,89,50,0, 0
19760,5515,89,50,0, 0
19760,5515,89,50,0, 0
19760,5515,89,50,0, 0
19760,5515,89,50,0, 0
19760,5515,89,50,0, 0
19760,5515,89,50,0, 0
19760,5515,89,50,0, 0
19760,5515,89,50,0, 0
19760,5515,89,50,0, 0
19760,5515,89,50,0, 0
19760,5515,89,50,0, 0
19760,5515,89,50,0, 0
19760,5515,89,50,0, 0
19760,5515,89,50,0, 0
19760,5515,89,50,0, 0
19760,5515,89,50,0, 0
19760,5515,89,50,0, 0
19760,5515,89,50,0, 0
19760,5515,89,50,0, 0
19760,5515,89,50,0, 0
19760,5515,89,50,0, 0
19760,5515,89,50,0, 0
19760,5515,89,50,0, 0
19760,5515,89,50,0, 0
19760,5515,89,50,0, 0
19760,5515,89,50,0, 0
19760,5515,89,50,0, 0
19760,5515,89,50,0, 0
19760,5515,89,50,0, 0
19760,5515,89,50,0, 0
19760,5515,89,50,0, 0
19760,5515,88,50,-1, 0
19814,5515,88,50,0, 0
19814,5515,88,50,0, 0
19814,5515,88,50,0, 0
19814,5515,88,50,0, 0
19814,5515,88,50,0, 0
19814,5515,88,50,0, 0
19814,5515,88,50,0, 0
19814,5515,88,50,0, 0
19814,5515,88,50,0, 0
19814,5515,88,50,0, 0
19814,5515,88,50,0, 0
19814,5515,88,50,0, 0
19814,5515,88,50,0, 0
19814,5515,88,50,0, 0
19814,5515,88,50,0, 0
19814,5515,88,50,0, 0
19814,5515,88,50,0, 0
19814,5515,88,50,0, 0
19814,5515,88,50,0, 0
19814,5515,88,50,0, 0
19814,5515,88,50,0, 0
19814,5515,88,50,0, 0
19814,5515,88,50,0, 0
19814,5515,88,50,0, 0
19814,5515,88,50,0, 0
19814,5515,88,50,0, 0
19814,5515,88,50,0, 0
19814,5515,88,50,0, 0
19814,5515,88,50,0, 0
19814,5515,88,50,0, 0
19814,5515,88,50,0, 0
19814,5515,88,50,0, 0
19814,5515,88,50,0, 0
19814,5515,88,50,0, 0
19814,5515,88,50,0, 0
19814,5515,88,50,0, 0
19814,5515,88,50,0, 0
19814,5515,88,50,0, 0
19814,5515,88,50,0, 0
19814,5515,88,50,0, 0
19814,5515,88,50,0, 0
19814,5515,88,50,0, 0
19814,5515,88,50,0, 0
19814,5515,88,50,0, 0
19814,5515,88,50,0, 0
19814,5515,88,50,0, 0
19814,5515,88,50,0, 0
19814,5515,88,50,0, 0
19814,5515,88,50,0, 0
19814,5515,88,50,0, 0
19814,5515,88,50,0, 0
19814,5515,88,50,0, 0
19814,5515,88,50,0, 0
19814,5515,88,50,0, 0
19814,5515,88,50,0, 0
19814,5515,88,50,0, 0
19814,5515,88,50,0, 0
19814,5515,88,50,0, 0
19814,5515,88,50,0, 0
19814,5515,88,50,0, 0
19814,5515,88,50,0, 0
19814,5515,88,50,0, 0
19814,5515,88,50,0, 0
19814,5515,88,50,0, 0
19814,5515,88,50,0, 0
19814,5515,88,50,0, 0
19814,5515,88,50,0, 0
19814,5515,88,50,0, 0
19814,5515,88,50,0, 0
19814,5515,88,50,0, 0
19814,5515,88,50,0, 0
19814,5515,88,50,0, 0
19814,5515,88,50,0, 0
19814,5515,88,50,0, 0
19814,5515,88,50,0, 0
19814,5515,88,50,0, 0
19814,5515,88,50,0, 0
19814,5515,88,50,0, 0
19814,5515,88,50,0, 0
19814,5515,88,50,0, 0
19814,5515,88,50,0, 0
19814,5515,88,50,0, 0
19814,5515,87,50,-1, 0
19868,5515,87,50,0, 0
19868,5515,87,50,0, 0
19868,5515,87,50,0, 0
19868,5515,87,50,0, 0
19868,5515,87,50,0, 0
19868,5515,87,50,0, 0
19868,5515,87,50,0, 0
19868,5515,87,50,0, 0
19868,5515,87,50,0, 0
19868,5515,87,50,0, 0
19868,5515,87,50,0, 0
19868,5515,87,50,0, 0
19868,5515,87,50,0, 0
19868,5515,87,50,0, 0
19868,5515,87,50,0, 0
19868,5515,87,50,0, 0
19868,5515,87,50,0, 0
19868,5515,87,50,0, 0
19868,5515,87,50,0, 0
19868,5515,87,50,0, 0
19868,5515,87,50,0, 0
19868,5515,87,50,0, 0
19868,5515,87,50,0, 0
19868,5515,87,50,0, 0
19868,5515,87,50,0, 0
19868,5515,87,50,0, 0
19868,5515,87,50,0, 0
19868,5515,87,50,0, 0
19868,5515,87,50,0, 0
19868,5515,87,50,0, 0
19868,5515,87,50,0, 0
19868,5515,87,50,0, 0
19868,5515,87,50,0, 0
19868,5515,87,50,0, 0
19868,5515,87,50,0, 0
19868,5515,87,50,0, 0
19868,5515,87,50,0, 0
19868,5515,87,50,0, 0
19868,5515,87,50,0, 0
19868,5515,87,50,0, 0
19868,5515,87,50,0, 0
19868,5515,87,50,0, 0
19868,5515,87,50,0, 0
19868,5515,87,50,0, 0
19868,5515,87,50,0, 0
19868,5515,87,50,0, 0
19868,5515,87,50,0, 0
19868,5515,87,50,0, 0
19868,5515,87,50,0, 0
19868,5515,87,50,0, 0
19868,5515,87,50,0, 0
19868,5515,87,50,0, 0
19868,5515,87,50,0, 0
19868,5515,87,50,0, 0
19868,5515,87,50,0, 0
19868,5515,87,50,0, 0
19868,5515,87,50,0, 0
19868,5515,87,50,0, 0
19868,5515,87,50,0, 0
19868,5515,87,50,0, 0
19868,5515,87,50,0, 0
19868,5515,87,50,0, 0
19868,5515,87,50,0, 0
19868,5515,87,50,0, 0
19868,5515,87,50,0, 0
19868,5515,87,50,0, 0
19868,5515,87,50,0, 0
19868,5515,87,50,0, 0
19868,5515,87,50,0, 0
19868,5515,87,50,0, 0
19868,5515,87,50,0, 0
19868,5515,86,50,-1, 0
19922,5515,86,50,0, 0
19922,5515,86,50,0, 0
19922,5515,86,50,0, 0
19922,5515,86,50,0, 0
19922,5515,86,50,0, 0
19922,5515,86,50,0, 0
19922,5515,86,50,0, 0
19922,5515,86,50,0, 0
19922,5515,86,50,0, 0
19922,5515,86,50,0, 0
19922,5515,86,50,0, 0
19922,5515,86,50,0, 0
19922,5515,86,50,0, 0
19922,5515,86,50,0, 0
19922,5515,86,50,0, 0
19922,5515,86,50,0, 0
19922,5515,86,50,0, 0
19922,5515,86,50,0, 0
19922,5515,86,50,0, 0
19922,5515,86,50,0, 0
19922,5515,86,50,0, 0
19922,5515,86,50,0, 0
19922,5515,86,50,0, 0
19922,5515,86,50,0, 0
19922,5515,86,50,0, 0
19922,5515,86,50,0, 0
19922,5515,86,50,0, 0
19922,5515,86,50,0, 0
19922,5515,86,50,0, 0
19922,5515,86,50,0, 0
19922,5515,86,50,0, 0
19922,5515,86,50,0, 0
19922,5515,86,50,0, 0
19922,5515,86,50,0, 0
19922,5515,86,50,0, 0
19922,5515,86,50,0, 0
19922,5515,86,50,0, 0
19922,5515,86,50,0, 0
19922,5515,86,50,0, 0
19922,5515,86,50,0, 0
19922,5515,86,50,0, 0
19922,5515,86,50,0, 0
19922,5515,86,50,0, 0
19922,5515,86,50,0, 0
19922,5515,86,50,0, 0
19922,5515,86,50,0, 0
19922,5515,86,50,0, 0
19922,5515,86,50,0, 0
19922,5515,86,50,0, 0
19922,5515,86,50,0, 0
19922,5515,86,50,0, 0
19922,5515,86,50,0, 0
19922,5515,86,50,0, 0
19922,5515,86,50,0, 0
19922,5515,86,50,0, 0
19922,5515,86,50,0, 0
19922,5515,86,50,0, 0
19922,5515,86,50,0, 0
19922,5515,86,50,0, 0
19922,5515,86,50,0, 0
19922,5515,86,50,0, 0
19922,5515,86,50,0, 0
19922,5515,86,50,0, 0
19922,5515,86,50,0, 0
19922,5515,86,50,0, 0
19922,5515,86,50,0, 0
19922,5515,86,50,0, 0
19922,5515,86,50,0, 0
19922,5515,86,50,0, 0
19922,5515,86,50,0, 0
19922,5515,86,50,0, 0
19922,5515,86,50,0, 0
19922,5515,86,50,0, 0
19922,5515,86,50,0, 0
19922,5515,86,50,0, 0
19922,5515,86,50,0, 0
19922,5515,86,50,0, 0
19922,5515,85,50,-1, 0
19976,5515,85,50,0, 0
19976,5515,85,50,0, 0
19976,5515,85,50,0, 0
19976,5515,85,50,0, 0
19976,5515,85,50,0, 0
19976,5515,85,50,0, 0
19976,5515,85,50,0, 0
19976,5515,85,50,0, 0
19976,5515,85,50,0, 0
19976,5515,85,50,0, 0
19976,5515,85,50,0, 0
19976,5515,85,50,0, 0
19976,5515,85,50,0, 0
19976,5515,85,50,0, 0
19976,5515,85,50,0, 0
19976,5515,85,50,0, 0
19976,5515,85,50,0, 0
19976,5515,85,50,0, 0
19976,5515,85,50,0, 0
19976,5515,85,50,0, 0
19976,5515,85,50,0, 0
19976,5515,85,50,0, 0
19976,5515,85,50,0, 0
19976,5515,85,50,0, 0
19976,5515,85,50,0, 0
19976,5515,85,50,0, 0
19976,5515,85,50,0, 0
