t_total, t_motor, t_cam_1, t_cam2, time_motor,motor_x,motor_y,time_cam,cam_x,cam_y
3.459834985,3.287932521,0.163537673,0.007914076,1751293576634189872,8000,22000,1751293576797721952,98,201
0.998786031,0.828889206,0.159386951,0.009967381,1751293577637652616,10000,18000,1751293577797099252,80,167
1.497407417,1.224450513,0.262805526,0.007869817,1751293579034285089,12000,12000,1751293579297157966,62,117
0.70679261,0.474538349,0.216358573,0.011124402,1751293579788153292,14000,12000,1751293580004587549,45,117
1.788960879,1.513379215,0.264304745,0.009955641,1751293581532714986,14000,4000,1751293581797016121,43,45
2.531446273,2.286815626,0.229873998,0.012078167,1751293584096930956,4000,14000,1751293584326800695,132,132
2.029772538,1.812696012,0.206812131,0.009728051,1751293586152735191,14000,16000,1751293586359543896,46,151
2.467983848,2.089161385,0.363370676,0.011785837,1751293588462913455,12000,6000,1751293588826278649,62,64
1.863624418,1.682859651,0.168764063,0.010447633,1751293590523290291,14000,14000,1751293590692128667,45,134
1.43282269,1.174365031,0.249092288,0.008113592,1751293591878860435,14000,20000,1751293592127950130,46,185
